,DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급,1kg_평균가격,1kg_총거래물량
9582,2023-06-01,10kg그물망,5539.923954372623,2630.0,1457000,안양도매시장,안양원협(공),양배추,양배추(일반),충청남도,서산시,특,553.9923954372623,26300
9583,2023-06-01,10kg그물망,7561.023622047245,2540.0,1920500,안산도매시장,안산농산물,양배추,양배추(일반),전라남도,신안군,특,756.1023622047245,25400
9584,2023-06-01,10kg그물망,5880.0,2500.0,1470000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,588.0,25000
9585,2023-06-01,10kg그물망,2599.19028340081,2470.0,642000,광주각화도매,광주원협(공),양배추,양배추(일반),전라북도,고창군,특,259.919028340081,24700
9586,2023-06-01,10kg그물망,8475.0,2440.0,2067900,광주서부도매,호남청과,양배추,양배추(일반),전라남도,진도군,특,847.5,24400
9587,2023-06-01,10kg그물망,6097.510373443984,2410.0,1469500,대전노은도매,대전원협(공),양배추,양배추(일반),전라남도,해남군,특,609.7510373443984,24100
9588,2023-06-01,10kg그물망,6512.5,2240.0,1458800,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,651.25,22400
9589,2023-06-01,10kg그물망,5000.0,2160.0,1080000,순천도매시장,남도청과,양배추,양배추(일반),경상남도,하동군,특,500.0,21600
9590,2023-06-01,10kg그물망,5233.333333333333,1950.0,1020500,부산반여도매,농협반여(공),양배추,양배추(일반),경상북도,청송군,특,523.3333333333333,19500
9591,2023-06-01,10kg그물망,2936.923076923077,1950.0,572700,부산엄궁도매,항도청과,양배추,양배추(일반),부산광역시,부산광역시,특,293.6923076923077,19500
9592,2023-06-01,10kg그물망,5040.760869565217,1840.0,927500,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,포항시,특,504.0760869565217,18400
9593,2023-06-01,10kg그물망,7000.0,1710.0,1197000,광주각화도매,광주청과,양배추,양배추(일반),전라남도,무안군,특,700.0,17100
9594,2023-06-01,10kg그물망,9823.529411764706,1700.0,1670000,부산엄궁도매,농협부산(공),양배추,양배추(일반),부산광역시,부산광역시,특,982.3529411764706,17000
9595,2023-06-01,10kg그물망,4600.0,1660.0,763600,울산도매시장,울산원협(공),양배추,양배추(일반),경상북도,포항시,특,460.0,16600
9596,2023-06-01,10kg그물망,6100.0,1550.0,945500,광주각화도매,광주원협(공),양배추,양배추(일반),충청북도,괴산군,특,610.0,15500
9597,2023-06-01,10kg그물망,9900.0,1520.0,1504800,광주각화도매,광주청과,양배추,양배추(일반),전라남도,해남군,특,990.0,15200
9598,2023-06-01,10kg그물망,6857.894736842106,1520.0,1042400,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,구미시,특,685.7894736842106,15200
9599,2023-06-01,10kg그물망,8000.0,1500.0,1200000,대구북부도매,대구원협(공),양배추,양배추(일반),경상북도,청송군,특,800.0,15000
9600,2023-06-01,10kg그물망,9300.0,1450.0,1348500,광주서부도매,농협광주(공),양배추,양배추(일반),광주광역시,남구,특,930.0,14500
9601,2023-06-01,10kg그물망,6000.0,1320.0,792000,서울강서도매,농협강서(공),양배추,양배추(일반),제주도,서귀포시,특,600.0,13200
9602,2023-06-01,10kg그물망,7000.0,1300.0,910000,부산엄궁도매,항도청과,양배추,양배추(일반),충청남도,서산시,특,700.0,13000
9603,2023-06-01,10kg그물망,10938.09523809524,1050.0,1148500,광주각화도매,광주청과,양배추,양배추(일반),전라북도,장수군,특,1093.809523809524,10500
9604,2023-06-01,10kg그물망,5200.0,1020.0,530400,서울강서도매,농협강서(공),양배추,양배추(일반),경기도,부천시,특,520.0,10200
9605,2023-06-01,10kg그물망,10000.0,1000.0,1000000,강릉도매시장,강릉농산물,양배추,양배추(일반),제주도,제주시,특,1000.0,10000
9606,2023-06-01,10kg그물망,6840.206185567011,970.0,663500,순천도매시장,남도청과,양배추,양배추(일반),전라남도,광양시,특,684.020618556701,9700
9607,2023-06-01,10kg그물망,5577.083333333333,960.0,535400,대전노은도매,대전원협(공),양배추,양배추(일반),충청남도,서산시,특,557.7083333333333,9600
9608,2023-06-01,10kg그물망,8278.16091954023,870.0,720200,구리도매시장,농협구리(공),양배추,양배추(일반),충청남도,서산시,특,827.816091954023,8700
9609,2023-06-01,10kg그물망,8500.0,820.0,697000,구리도매시장,구리청과,양배추,양배추(일반),경기도,경기도,특,850.0,8200
9610,2023-06-01,10kg그물망,6000.0,800.0,480000,대구북부도매,대구원협(공),양배추,양배추(일반),경상북도,구미시,특,600.0,8000
9611,2023-06-01,10kg그물망,4051.948051948052,770.0,312000,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,담양군,특,405.1948051948052,7700
9612,2023-06-01,10kg그물망,8787.301587301587,630.0,553600,창원팔용도매시장,농협창원(공),양배추,양배추(일반),부산광역시,부산광역시,특,878.7301587301587,6300
9613,2023-06-01,10kg그물망,14275.40983606557,610.0,870800,안산도매시장,안산농산물,양배추,양배추(일반),경기도,구리시,특,1427.540983606557,6100
9614,2023-06-01,10kg그물망,4000.0,610.0,244000,부산엄궁도매,항도청과,양배추,양배추(일반),광주광역시,광주광역시,특,400.0,6100
9615,2023-06-01,10kg그물망,10586.20689655172,580.0,614000,서울강서도매,농협강서(공),양배추,양배추(일반),충청북도,괴산군,특,1058.620689655172,5800
9616,2023-06-01,10kg그물망,3600.0,580.0,208800,구리도매시장,인터넷청과,양배추,양배추(일반),강원도,철원군,특,360.0,5800
9617,2023-06-01,10kg그물망,9000.0,560.0,504000,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,무안군,특,900.0,5600
9618,2023-06-01,10kg그물망,6000.0,500.0,300000,대구북부도매,대구원협(공),양배추,양배추(일반),전라남도,진도군,특,600.0,5000
9619,2023-06-01,10kg그물망,4500.0,410.0,184500,울산도매시장,울산원협(공),양배추,양배추(일반),경상북도,영양군,특,450.0,4100
9620,2023-06-01,10kg그물망,9000.0,360.0,324000,진주도매시장,진주중앙청과,양배추,양배추(일반),경상남도,진주시,특,900.0,3600
9621,2023-06-01,10kg그물망,6500.0,250.0,162500,대구북부도매,대양청과,양배추,양배추(일반),강원도,평창군,특,650.0,2500
9622,2023-06-01,10kg그물망,6991.666666666668,240.0,167800,구미도매시장,구미농협(공),양배추,양배추(일반),경상북도,칠곡군,특,699.1666666666667,2400
9623,2023-06-01,10kg그물망,6000.0,230.0,138000,창원내서도매시장,마산청과,양배추,양배추(일반),경상남도,함안군,특,600.0,2300
9624,2023-06-01,10kg그물망,14230.76923076923,130.0,185000,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,광양시,특,1423.076923076923,1300
9625,2023-06-01,10kg그물망,7100.0,130.0,92300,구리도매시장,인터넷청과,양배추,양배추(일반),경기도,광주시,특,710.0,1300
9626,2023-06-01,10kg그물망,10500.0,120.0,126000,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,김제시,특,1050.0,1200
9627,2023-06-01,10kg그물망,8000.0,120.0,96000,부산엄궁도매,농협부산(공),양배추,양배추(일반),경상남도,김해시,특,800.0,1200
9628,2023-06-01,10kg그물망,6200.0,120.0,74400,광주각화도매,광주원협(공),양배추,양배추(일반),경상남도,함양군,특,620.0,1200
9629,2023-06-01,10kg그물망,6000.0,110.0,66000,창원내서도매시장,창원원협(공),양배추,양배추(일반),전라남도,여수시,특,600.0,1100
9630,2023-06-01,10kg그물망,5600.0,110.0,61600,대구북부도매,대구원협(공),양배추,양배추(일반),강원도,횡성군,특,560.0,1100
9631,2023-06-01,10kg그물망,5700.0,100.0,57000,울산도매시장,울산원협(공),양배추,양배추(일반),부산광역시,강서구,특,570.0,1000
9632,2023-06-01,10kg그물망,3000.0,100.0,30000,원주도매시장,원주원협(공),양배추,양배추(일반),강원도,홍천군,특,300.0,1000
9633,2023-06-01,10kg그물망,6600.0,50.0,33000,대구북부도매,대구원협(공),양배추,양배추(일반),경상남도,합천군,특,660.0,500
9634,2023-06-01,10kg그물망,4500.0,50.0,22500,창원내서도매시장,마산청과,양배추,양배추(일반),부산광역시,중구,특,450.0,500
9635,2023-06-01,10kg그물망,12200.0,30.0,36600,울산도매시장,울산원협(공),양배추,양배추(일반),울산광역시,울산광역시,특,1220.0,300
9636,2023-06-01,10kg그물망,5000.0,30.0,15000,창원내서도매시장,마산청과,양배추,양배추(일반),부산광역시,강서구,특,500.0,300
9637,2023-05-01,10kg그물망,7364.90218990031,122380.0,90131673,광주서부도매,호남청과,양배추,양배추(일반),광주광역시,광산구,특,736.490218990031,1223800
9638,2023-05-01,10kg그물망,6210.887051093237,88270.0,54823500,구리도매시장,인터넷청과,양배추,양배추(일반),전라남도,무안군,특,621.0887051093237,882700
9639,2023-05-01,10kg그물망,6728.639563933682,88060.0,59252400,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,전라남도,특,672.8639563933682,880600
9640,2023-05-01,10kg그물망,8088.896504455107,87540.0,70810200,순천도매시장,남도청과,양배추,양배추(일반),전라남도,무안군,특,808.8896504455107,875400
9641,2023-05-01,10kg그물망,8164.002633311389,75950.0,62005600,구리도매시장,농협구리(공),양배추,양배추(일반),대구광역시,대구광역시,특,816.400263331139,759500
9642,2023-05-01,10kg그물망,7487.374749498999,74850.0,56043000,안산도매시장,안산농산물,양배추,양배추(일반),전라남도,무안군,특,748.7374749498999,748500
9643,2023-05-01,10kg그물망,6832.915872583719,73460.0,50194600,구리도매시장,농협구리(공),양배추,양배추(일반),경상남도,밀양시,특,683.2915872583719,734600
9644,2023-05-01,10kg그물망,7372.938936886806,68290.0,50349800,인천구월도매,덕풍청과,양배추,양배추(일반),전라남도,해남군,특,737.2938936886806,682900
9645,2023-05-01,10kg그물망,6219.42822930699,66810.0,41552000,구리도매시장,농협구리(공),양배추,양배추(일반),제주도,제주도,특,621.942822930699,668100
9646,2023-05-01,10kg그물망,5259.468438538206,60200.0,31662000,광주서부도매,호남청과,양배추,양배추(일반),제주도,제주시,특,525.9468438538206,602000
9647,2023-05-01,10kg그물망,6512.084656084656,47250.0,30769600,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,영암군,특,651.2084656084655,472500
9648,2023-05-01,10kg그물망,7575.576923076923,46800.0,35453700,구리도매시장,인터넷청과,양배추,양배추(일반),경상남도,밀양시,특,757.5576923076923,468000
9649,2023-05-01,10kg그물망,5534.435136970795,44170.0,24445600,구리도매시장,인터넷청과,양배추,양배추(일반),전라남도,해남군,특,553.4435136970794,441700
9650,2023-05-01,10kg그물망,9350.779404818139,42340.0,39591200,인천구월도매,덕풍청과,양배추,양배추(일반),경상남도,밀양시,특,935.0779404818138,423400
9651,2023-05-01,10kg그물망,8274.005369782768,40970.0,33898600,구리도매시장,인터넷청과,양배추,양배추(일반),제주도,제주시,특,827.4005369782768,409700
9652,2023-05-01,10kg그물망,4223.00395256917,37950.0,16026300,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,무안군,특,422.300395256917,379500
9653,2023-05-01,10kg그물망,7917.553191489362,37600.0,29770000,부산엄궁도매,항도청과,양배추,양배추(일반),제주도,제주도,특,791.7553191489362,376000
9654,2023-05-01,10kg그물망,7055.525925925926,33750.0,23812400,청주도매시장,충북원협(청주),양배추,양배추(일반),강원도,평창군,특,705.5525925925925,337500
9655,2023-05-01,10kg그물망,6647.985004686036,32010.0,21280200,인천구월도매,덕풍청과,양배추,양배추(일반),제주도,제주시,특,664.7985004686036,320100
9656,2023-05-01,10kg그물망,7665.096153846154,31200.0,23915100,인천구월도매,대인농산,양배추,양배추(일반),충청남도,공주시,특,766.5096153846155,312000
9657,2023-05-01,10kg그물망,6323.062730627306,27100.0,17135500,구리도매시장,농협구리(공),양배추,양배추(일반),경상남도,경상남도,특,632.3062730627306,271000
9658,2023-05-01,10kg그물망,6906.811377245509,26720.0,18455000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),경상남도,창원시,특,690.6811377245509,267200
9659,2023-05-01,10kg그물망,6899.040032679739,24480.0,16888850,광주서부도매,호남청과,양배추,양배추(일반),전라남도,진도군,특,689.9040032679738,244800
9660,2023-05-01,10kg그물망,6346.438983756768,24010.0,15237800,광주각화도매,광주원협(공),양배추,양배추(일반),강원도,평창군,특,634.6438983756768,240100
9661,2023-05-01,10kg그물망,7046.087704213242,23260.0,16389200,대전노은도매,대전원협(공),양배추,양배추(일반),부산광역시,부산광역시,특,704.6087704213243,232600
9662,2023-05-01,10kg그물망,7112.898994315698,22870.0,16267200,구리도매시장,인터넷청과,양배추,양배추(일반),대구광역시,서구,특,711.2898994315698,228700
9663,2023-05-01,10kg그물망,10322.64429530201,22350.0,23071110,원주도매시장,원주원협(공),양배추,양배추(일반),서울특별시,송파구,특,1032.264429530201,223500
9664,2023-05-01,10kg그물망,4651.539855072464,22080.0,10270600,광주서부도매,호남청과,양배추,양배추(일반),광주광역시,광주광역시,특,465.1539855072464,220800
9666,2023-05-01,10kg그물망,9749.654218533886,21690.0,21147000,수원도매시장,경기청과,양배추,양배추(일반),부산광역시,강서구,특,974.9654218533885,216900
9667,2023-05-01,10kg그물망,6674.032105760151,21180.0,14135600,수원도매시장,경기청과,양배추,양배추(일반),경상남도,밀양시,특,667.4032105760151,211800
9668,2023-05-01,10kg그물망,5543.08617234469,19960.0,11064000,광주서부도매,호남청과,양배추,양배추(일반),전라남도,무안군,특,554.308617234469,199600
9669,2023-05-01,10kg그물망,5994.570135746606,19890.0,11923200,구리도매시장,인터넷청과,양배추,양배추(일반),제주도,서귀포시,특,599.4570135746606,198900
9670,2023-05-01,10kg그물망,7125.0,19520.0,13908000,광주서부도매,호남청과,양배추,양배추(일반),제주도,서귀포시,특,712.5,195200
