DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급,weighted_price
2024-04,10kg그물망,15693.04556354916,4170.0,6544000,창원내서도매시장,창원원협(공),양배추,양배추(일반),부산광역시,기장군,특,65440000.0
2024-04,10kg그물망,7335.86387434555,3820.0,2802300,광주서부도매,호남청과,양배추,양배추(일반),광주광역시,광주광역시,특,28023000.000000004
2024-04,10kg그물망,11737.06666666667,3750.0,4401400,수원도매시장,경기청과,양배추,양배추(일반),-,-,특,44014000.00000001
2024-04,10kg그물망,13083.75350140056,3570.0,4670900,창원팔용도매시장,농협창원(공),양배추,양배추(일반),제주도,제주도,특,46709000.0
2024-04,10kg그물망,12602.63929618768,3410.0,4297500,구리도매시장,인터넷청과,양배추,양배추(일반),제주도,서귀포시,특,42974999.99999999
2024-04,10kg그물망,13720.58823529412,3400.0,4665000,안양도매시장,안양원협(공),양배추,양배추(일반),전라남도,무안군,특,46650000.00000001
2024-04,10kg그물망,13780.48048048048,3330.0,4588900,광주각화도매,광주청과,양배추,양배추(일반),전라남도,신안군,특,45889000.0
2024-04,10kg그물망,10429.78056426332,3190.0,3327100,수원도매시장,수원원협(공),양배추,양배추(일반),제주도,제주도,특,33270999.99999999
2024-04,10kg그물망,6106.666666666668,3000.0,1832000,안양도매시장,안양농산물(주),양배추,양배추(일반),전라남도,해남군,특,18320000.000000004
2024-04,10kg그물망,16548.14814814815,2970.0,4914800,광주서부도매,호남청과,양배추,양배추(일반),제주도,제주시,특,49148000.00000001
2024-04,10kg그물망,13886.19402985075,2680.0,3721500,인천구월도매,대인농산,양배추,양배추(일반),전라남도,목포시,특,37215000.000000015
2024-04,10kg그물망,8356.0,2500.0,2089000,안양도매시장,안양농산물(주),양배추,양배추(일반),전라남도,무안군,특,20890000.0
2024-04,10kg그물망,20989.37246963563,2470.0,5184375,원주도매시장,원주원협(공),양배추,양배추(일반),-,-,특,51843750.00000001
2024-04,10kg그물망,17528.13852813853,2310.0,4049000,창원내서도매시장,창원원협(공),양배추,양배추(일반),강원도,평창군,특,40490000.00000001
2024-04,10kg그물망,8000.0,1830.0,1464000,서울강서도매,서부청과,양배추,양배추(일반),제주도,제주시,특,14640000.0
2024-04,10kg그물망,12148.9932885906,1490.0,1810200,광주서부도매,농협광주(공),양배추,양배추(일반),전라남도,신안군,특,18101999.999999993
2024-04,10kg그물망,9625.0,1420.0,1366750,포항도매시장,포항농협(공),양배추,양배추(일반),제주도,제주시,특,13667500.0
2024-04,10kg그물망,15800.0,1320.0,2085600,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,진안군,특,20856000.0
2024-04,10kg그물망,11523.07692307692,1300.0,1498000,부산반여도매,부산중앙청과,양배추,양배추(일반),부산광역시,중구,특,14979999.999999996
2024-04,10kg그물망,10781.25,1280.0,1380000,광주서부도매,농협광주(공),양배추,양배추(일반),광주광역시,서구,특,13800000.0
2024-04,10kg그물망,14943.08943089431,1230.0,1838000,원주도매시장,원주원협(공),양배추,양배추(일반),대전광역시,대전광역시,특,18380000.0
2024-04,10kg그물망,7000.0,1200.0,840000,부산반여도매,부산중앙청과,양배추,양배추(일반),전라북도,부안군,특,8400000.0
2024-04,10kg그물망,14400.0,1040.0,1497600,부산반여도매,부산중앙청과,양배추,양배추(일반),전라남도,진도군,특,14976000.0
2024-04,10kg그물망,14350.0,1040.0,1492400,부산반여도매,농협반여(공),양배추,양배추(일반),제주도,제주도,특,14924000.0
2024-04,10kg그물망,12509.78260869565,920.0,1150900,포항도매시장,포항농협(공),양배추,양배추(일반),제주도,남제주군,특,11508999.999999998
2024-04,10kg그물망,14000.0,870.0,1218000,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,목포시,특,12180000.0
2024-04,10kg그물망,16000.0,830.0,1328000,전주도매시장,전주원협(공),양배추,양배추(일반),전라남도,무안군,특,13280000.0
2024-04,10kg그물망,3853.731343283582,670.0,258200,구리도매시장,농협구리(공),양배추,양배추(일반),충청남도,서산시,특,2582000.0
2024-04,10kg그물망,24159.09090909091,660.0,1594500,강릉도매시장,강릉농산물,양배추,양배추(일반),제주도,제주시,특,15945000.000000002
2024-04,10kg그물망,16823.07692307692,650.0,1093500,대전노은도매,대전원협(공),양배추,양배추(일반),전라남도,무안군,특,10934999.999999996
2024-04,10kg그물망,20000.0,640.0,1280000,강릉도매시장,강릉농산물,양배추,양배추(일반),경상남도,남해군,특,12800000.0
2024-04,10kg그물망,15000.0,600.0,900000,부산반여도매,부산중앙청과,양배추,양배추(일반),경상남도,김해시,특,9000000.0
2024-04,10kg그물망,5000.0,460.0,230000,광주서부도매,농협광주(공),양배추,양배추(일반),전라남도,신안군,특,2300000.0
2024-04,10kg그물망,12422.22222222222,360.0,447200,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,전주시,특,4471999.999999999
2024-04,10kg그물망,20000.0,340.0,680000,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,익산시,특,6800000.0
2024-04,10kg그물망,12500.0,240.0,300000,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,장흥군,특,3000000.0
2024-04,10kg그물망,8000.0,150.0,120000,천안도매시장,천안농협(공),양배추,양배추(일반),충청남도,천안시,특,1200000.0
2024-04,10kg그물망,18000.0,140.0,252000,창원내서도매시장,마산청과,양배추,양배추(일반),경상남도,진해시,특,2520000.0
2024-04,10kg그물망,10854.54545454545,110.0,119400,대전노은도매,대전원협(공),양배추,양배추(일반),전라남도,무안군,특,1193999.9999999995
2024-04,10kg그물망,17000.0,90.0,153000,창원내서도매시장,창원원협(공),양배추,양배추(일반),제주도,제주시,특,1530000.0
2024-04,10kg그물망,14700.0,50.0,73500,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,진안군,특,735000.0
2024-03,10kg그물망,6963.953377280978,418680.0,291566800,구리도매시장,인터넷청과,양배추,양배추(일반),제주도,제주시,특,2915668000.0
2024-03,10kg그물망,7800.243034161704,292140.0,227876300,구리도매시장,농협구리(공),양배추,양배추(일반),제주도,제주도,특,2278763000.0
2024-03,10kg그물망,7144.861564082993,144110.0,102964600,광주각화도매,광주원협(공),양배추,양배추(일반),제주도,제주시,특,1029646000.0000001
2024-03,10kg그물망,7395.882146615223,142550.0,105428300,구리도매시장,농협구리(공),양배추,양배추(일반),제주도,제주시,특,1054283000.0
2024-03,10kg그물망,5934.976549246582,100210.0,59474400,광주서부도매,호남청과,양배추,양배추(일반),제주도,제주시,특,594744000.0
2024-03,10kg그물망,8887.963993122281,98870.0,87875300,인천구월도매,덕풍청과,양배추,양배추(일반),제주도,제주시,특,878752999.9999999
2024-03,10kg그물망,9647.452921294062,82840.0,79919500,수원도매시장,수원원협(공),양배추,양배추(일반),제주도,남제주군,특,799195000.0
2024-03,10kg그물망,8120.915366913833,78220.0,63521800,순천도매시장,남도청과,양배추,양배추(일반),제주도,제주시,특,635218000.0
2024-03,10kg그물망,7320.107454667562,74450.0,54498200,수원도매시장,경기청과,양배추,양배추(일반),전라남도,해남군,특,544982000.0
2024-03,10kg그물망,8067.917149478564,69040.0,55700900,광주각화도매,광주청과,양배추,양배추(일반),제주도,남제주군,특,557009000.0000001
2024-03,10kg그물망,6902.713582823915,67070.0,46296500,안산도매시장,농협안산(공),양배추,양배추(일반),제주도,서귀포시,특,462965000.0
2024-03,10kg그물망,7597.458313096973,61770.0,46929500,서울강서도매,농협강서(공),양배추,양배추(일반),제주도,서귀포시,특,469295000.00000006
2024-03,10kg그물망,7281.284824647657,61020.0,44430400,구리도매시장,인터넷청과,양배추,양배추(일반),제주도,서귀포시,특,444304000.0
2024-03,10kg그물망,6805.67612687813,53910.0,36689400,인천구월도매,대인농산,양배추,양배추(일반),제주도,제주시,특,366894000.0
2024-03,10kg그물망,8457.35820614283,53070.0,44883200,순천도매시장,순천원협(공),양배추,양배추(일반),제주도,제주도,특,448831999.99999994
2024-03,10kg그물망,6689.617117117117,48840.0,32672090,대전노은도매,대전원협(공),양배추,양배추(일반),제주도,제주시,특,326720900.0
2024-03,10kg그물망,8101.727726894254,48040.0,38920700,인천구월도매,덕풍청과,양배추,양배추(일반),제주도,서귀포시,특,389207000.0
2024-03,10kg그물망,6809.417040358744,44600.0,30370000,부산엄궁도매,항도청과,양배추,양배추(일반),제주도,제주도,특,303700000.0
2024-03,10kg그물망,6147.501315097317,38020.0,23372800,청주도매시장,충북원협(청주),양배추,양배추(일반),제주도,제주시,특,233728000.0
2024-03,10kg그물망,6660.010764262648,37160.0,24748600,창원팔용도매시장,농협창원(공),양배추,양배추(일반),제주도,남제주군,특,247486000.0
2024-03,10kg그물망,6786.303585872202,37090.0,25170400,대전노은도매,대전원협(공),양배추,양배추(일반),제주도,제주도,특,251703999.99999997
2024-03,10kg그물망,8626.116838487973,34920.0,30122400,창원내서도매시장,마산청과,양배추,양배추(일반),제주도,제주시,특,301224000.0
2024-03,10kg그물망,7965.105946684894,29260.0,23305900,전주도매시장,전주원협(공),양배추,양배추(일반),제주도,제주시,특,233059000.0
2024-03,10kg그물망,6958.985351911397,27990.0,19478200,안양도매시장,안양농산물(주),양배추,양배추(일반),제주도,남제주군,특,194782000.0
2024-03,10kg그물망,6451.412158927717,20890.0,13477000,대전노은도매,대전원협(공),양배추,양배추(일반),제주도,서귀포시,특,134770000.00000003
2024-03,10kg그물망,4442.043795620438,20550.0,9128400,구리도매시장,농협구리(공),양배추,양배추(일반),제주도,남제주군,특,91284000.0
2024-03,10kg그물망,3846.303696303696,20020.0,7700300,광주각화도매,광주원협(공),양배추,양배추(일반),광주광역시,북구,특,77003000.0
2024-03,10kg그물망,9013.822894168467,18520.0,16693600,청주도매시장,충북원협(청주),양배추,양배추(일반),제주도,제주도,특,166936000.0
2024-03,10kg그물망,5866.923076923077,18200.0,10677800,광주서부도매,호남청과,양배추,양배추(일반),전라남도,무안군,특,106778000.0
2024-03,10kg그물망,5589.031078610603,16410.0,9171600,순천도매시장,순천원협(공),양배추,양배추(일반),제주도,북제주군,특,91716000.0
2024-03,10kg그물망,7633.429811866859,13820.0,10549400,순천도매시장,순천원협(공),양배추,양배추(일반),제주도,남제주군,특,105494000.0
2024-03,10kg그물망,9265.545590433483,13380.0,12397300,광주서부도매,농협광주(공),양배추,양배추(일반),광주광역시,광산구,특,123973000.0
2024-03,10kg그물망,13846.15384615385,13000.0,18000000,인천구월도매,대인농산,양배추,양배추(일반),경상남도,창원시,특,180000000.00000003
2024-03,10kg그물망,12024.48738170347,12680.0,15247050,춘천도매시장,춘천원협(공),양배추,양배추(일반),서울특별시,송파구,특,152470500.0
2024-03,10kg그물망,9131.234718826407,12270.0,11204025,원주도매시장,원주원협(공),양배추,양배추(일반),서울특별시,송파구,특,112040250.00000001
2024-03,10kg그물망,3711.557788944724,11940.0,4431600,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,장성군,특,44316000.00000001
2024-03,10kg그물망,7460.678276810266,10910.0,8139600,부산반여도매,부산중앙청과,양배추,양배추(일반),제주도,남제주군,특,81396000.0
2024-03,10kg그물망,7130.518234165068,10420.0,7430000,광주각화도매,광주원협(공),양배추,양배추(일반),제주도,북제주군,특,74300000.00000001
2024-03,10kg그물망,7596.764408493427,9890.0,7513200,창원팔용도매시장,농협창원(공),양배추,양배추(일반),경상남도,창원시,특,75132000.0
2024-03,10kg그물망,7745.360824742268,9700.0,7513000,서울가락도매,한국청과,양배추,양배추(일반),제주도,제주시,특,75130000.0
2024-03,10kg그물망,7859.89417989418,9450.0,7427600,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,전주시,특,74276000.0
2024-03,10kg그물망,8840.339702760084,9420.0,8327600,창원내서도매시장,창원원협(공),양배추,양배추(일반),제주도,남제주군,특,83275999.99999999
2024-03,10kg그물망,6070.993227990971,8860.0,5378900,청주도매시장,충북원협(청주),양배추,양배추(일반),제주도,북제주군,특,53789000.0
2024-03,10kg그물망,6323.174971031286,8630.0,5456900,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,무안군,특,54569000.0
2024-03,10kg그물망,10610.08403361345,8330.0,8838200,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,전라남도,특,88382000.00000003
2024-03,10kg그물망,6037.918215613382,8070.0,4872600,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,장흥군,특,48725999.99999999
2024-03,10kg그물망,10235.9102244389,8020.0,8209200,순천도매시장,남도청과,양배추,양배추(일반),전라남도,무안군,특,82091999.99999997
2024-03,10kg그물망,15435.38268506901,7970.0,12302000,안양도매시장,안양농산물(주),양배추,양배추(일반),충청남도,서산시,특,123020000.0
2024-03,10kg그물망,7246.475195822453,7660.0,5550800,안양도매시장,안양농산물(주),양배추,양배추(일반),전라남도,무안군,특,55507999.99999999
